2025-07-24T01:27:16.141343274Z 01:27:16 |  INFO | utils: 🔍 Inicializando Google Calendar...
2025-07-24T01:27:16.142984981Z 01:27:16 |  INFO | googleapiclient.discovery_cache: file_cache is only supported with oauth2client<4.0.0
2025-07-24T01:27:16.515618987Z 01:27:16 |  INFO | utils: Google Calendar API encontró 1 eventos crudos para el teléfono 9985253219.
2025-07-24T01:27:16.515932163Z 01:27:16 |  INFO | utils: Se parsearon 1 citas para el teléfono 9985253219.
2025-07-24T01:27:16.515964064Z 01:27:16 |  INFO | aiagent: [PERF] Herramienta 'search_calendar_event_by_phone' ejecutada en 374.7 ms
2025-07-24T01:27:16.51620125Z 01:27:16 |  INFO | aiagent: [HISTORIAL] Agregado 'tool' (search_calendar_event_by_phone): [{"event_id": "53a000l0hr9u25enpb7h47ld70", "patient_name": "Juan Rodríguez", "start_time_iso_utc": "2025-07-24T11:00:00-05:00", "start_time_cancun_iso": "2025-07-24T11:00:00-05:00", "start_time_cancu...
2025-07-24T01:27:16.51795249Z 01:27:16 |  INFO | synthetic_responses: [FUNCIONALIDAD] Generando respuesta sintética para tool 'search_calendar_event_by_phone'...
2025-07-24T01:27:16.51883272Z 01:27:16 | ERROR | conversation_flow: ❌ Error llamando a IA: 'list' object has no attribute 'get'
2025-07-24T01:27:16.5188418Z Traceback (most recent call last):
2025-07-24T01:27:16.5188454Z   File "/opt/render/project/src/conversation_flow.py", line 251, in _handle_ai_response
2025-07-24T01:27:16.51884754Z     ai_response = await generate_ai_response(
2025-07-24T01:27:16.51884967Z                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-07-24T01:27:16.51885222Z   File "/opt/render/project/src/aiagent.py", line 521, in generate_ai_response
2025-07-24T01:27:16.51885476Z     return await ai_agent.process_stream(session_id, history)
2025-07-24T01:27:16.518856781Z            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-07-24T01:27:16.518859021Z   File "/opt/render/project/src/aiagent.py", line 375, in process_stream
2025-07-24T01:27:16.518861541Z     user_facing_text = generate_synthetic_response(
2025-07-24T01:27:16.518863831Z                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-07-24T01:27:16.518865911Z   File "/opt/render/project/src/synthetic_responses.py", line 173, in generate_synthetic_response
2025-07-24T01:27:16.518868381Z     status = result.get("status", "default")
2025-07-24T01:27:16.518871051Z              ^^^^^^^^^^
2025-07-24T01:27:16.518873141Z AttributeError: 'list' object has no attribute 'get'
2025-07-24T01:27:16.518895421Z 01:27:16 |  INFO | conversation_flow: [HISTORIAL] Respuesta de IA recibida: 'Disculpe, tuve un problema técnico. ¿Podría repetir?'
2025-07-24T01:27:16.518949583Z 01:27:16 |  INFO | call_orchestrator: 🤖 IA responde: 'Disculpe, tuve un problema técnico. ¿Podría repeti...'
2025-07-24T01:27:16.518986193Z 01:27:16 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:16.519202168Z 01:27:16 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs ya estaba abierto, preparación en 0.2 ms
2025-07-24T01:27:16.519228969Z 01:27:16 |  INFO | call_orchestrator: [DIAGNÓSTICO] Pre-TTS - Conectado: False, Errores: 0, Intentos: 0
2025-07-24T01:27:16.51928241Z 01:27:16 |  INFO | audio_manager: 🔊 Iniciando TTS: 'Disculpe, tuve un problema técnico. ¿Podría repeti...' (52 chars)
2025-07-24T01:27:16.519440274Z 01:27:16 |  INFO | audio_manager: [DIAGNÓSTICO] TTS WebSocket - Intentos: 0, Errores: 0, Conectado: False
2025-07-24T01:27:16.520053428Z 01:27:16 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-START] EL WS texto enviado: 52 chars (modo legacy)
2025-07-24T01:27:17.007312411Z 01:27:17 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-FIRST] EL primer audio chunk: 487.3 ms
2025-07-24T01:27:17.007326222Z 01:27:17 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Primer chunk recibido tras 1 intentos
2025-07-24T01:27:17.007745131Z 01:27:17 |  INFO | eleven_ws_tts_client: [LATENCIA] Primer chunk de audio recibido en 488.2 ms
2025-07-24T01:27:17.007759032Z 01:27:17 |  INFO | audio_manager: ✅ WebSocket TTS iniciado correctamente
2025-07-24T01:27:17.007827493Z 01:27:17 |  INFO | audio_manager: [LATENCIA] WebSocket TTS iniciado en 488.5 ms
2025-07-24T01:27:17.007865844Z 01:27:17 |  INFO | conversation_flow: [LATENCIA] Turno completo (LLM + respuesta TTS) en 1509.6 ms
2025-07-24T01:27:17.007898955Z 01:27:17 |  INFO | conversation_flow: ⏱️ [PERF] FIN DE TURNO - Latencia total: 1579.8ms
2025-07-24T01:27:18.813164907Z 01:27:18 | WARNING | audio_manager: 🚨 TTS stall #1 detectado! (1794.1ms sin chunks)
2025-07-24T01:27:18.850852518Z 01:27:18 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Cerrando WebSocket ElevenLabs...
2025-07-24T01:27:18.850870598Z 01:27:18 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs estuvo abierto durante 3422.4 ms
2025-07-24T01:27:18.85092588Z 01:27:18 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Chunks de audio procesados: 3
2025-07-24T01:27:18.85094019Z 01:27:18 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Errores totales: 0
2025-07-24T01:27:18.851045433Z 01:27:18 |  INFO | eleven_ws_tts_client: 🔒 ElevenLabs WebSocket cerrado
2025-07-24T01:27:19.114958683Z 01:27:19 | WARNING | audio_manager: 🚨 TTS stall #2 detectado! (2096.1ms sin chunks)
2025-07-24T01:27:19.415649994Z 01:27:19 | WARNING | audio_manager: 🚨 TTS stall #3 detectado! (2396.8ms sin chunks)
2025-07-24T01:27:19.415675595Z 01:27:19 | ERROR | audio_manager: 🚨 TTS stall persistente! Reactivando STT
2025-07-24T01:27:19.415688185Z 01:27:19 |  INFO | audio_manager: [FUNCIONALIDAD] TTS completado, reactivando STT...
2025-07-24T01:27:19.415740846Z 01:27:19 |  INFO | audio_manager: ✅ TTS completado
2025-07-24T01:27:19.415761637Z 01:27:19 |  INFO | audio_manager: 🟢 Reactivando STT
2025-07-24T01:27:19.416008742Z 01:27:19 |  INFO | call_orchestrator: ✅ TTS completado, continuando conversación
2025-07-24T01:27:19.416122065Z 01:27:19 |  INFO | call_orchestrator: [DIAGNÓSTICO] Post-TTS - Estado: {'is_speaking': False, 'ignore_stt': False, 'tts_in_progress': False, 'last_audio_activity': 716273.532412867}, STT listo: True, TTS listo: True
2025-07-24T01:27:19.683811682Z 01:27:19 |  INFO | twilio_handler: [LATENCIA] Evento 'mark' procesado en 0.0 ms
2025-07-24T01:27:24.385383877Z 01:27:24 |  INFO | call_orchestrator: [DIAGNÓSTICO] Salud llamada - Duración: 60.7s, STT: True, TTS: True, Hablando: False
2025-07-24T01:27:27.449579769Z 01:27:27 |  INFO | conversation_flow: 📥 Final recibido: 'Quieres que te repita?'
2025-07-24T01:27:29.450167245Z 01:27:29 |  INFO | conversation_flow: 🎯 [PERF] INICIO DE TURNO - Usuario dijo: 'Quieres que te repita?'
2025-07-24T01:27:29.450202205Z 01:27:29 |  INFO | conversation_flow: [FUNCIONALIDAD] Preparando TTS (WS ElevenLabs) desde ConversationFlow...
2025-07-24T01:27:29.450209596Z 01:27:29 |  INFO | audio_manager: [FUNCIONALIDAD] Apagando STT y preparando TTS antes de LLM...
2025-07-24T01:27:29.450269317Z 01:27:29 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:29.450281887Z 01:27:29 |  INFO | audio_manager: 🔄 WebSocket de ElevenLabs no disponible, intentando abrir...
2025-07-24T01:27:29.450365299Z 01:27:29 |  INFO | audio_manager: 🔊 Iniciando ElevenLabs TTS...
2025-07-24T01:27:29.450478372Z 01:27:29 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Iniciando conexión WebSocket ElevenLabs...
2025-07-24T01:27:29.532941986Z 01:27:29 |  INFO | eleven_ws_tts_client: 🟢 ElevenLabs WebSocket conectado (reutilizable)
2025-07-24T01:27:29.533063329Z 01:27:29 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs abierto en 79.6 ms
2025-07-24T01:27:29.533074189Z 01:27:29 |  INFO | audio_manager: ✅ ElevenLabs TTS conectado
2025-07-24T01:27:29.533078839Z 01:27:29 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs abierto en 80.5 ms
2025-07-24T01:27:29.533083699Z 01:27:29 |  INFO | conversation_flow: [LATENCIA] Preparación de TTS (WS ElevenLabs) desde ConversationFlow completada en 80.7 ms
2025-07-24T01:27:29.53308855Z 01:27:29 |  INFO | conversation_flow: [LATENCIA] Preparación de TTS + lanzamiento de LLM en 80.9 ms
2025-07-24T01:27:29.53309273Z 01:27:29 |  INFO | conversation_flow: [HISTORIAL] Usuario: 'Quieres que te repita?'
2025-07-24T01:27:29.533145721Z 01:27:29 |  INFO | weather_utils: Solicitando clima actual a OpenWeatherMap para Cancún (ID: 3530103)...
2025-07-24T01:27:29.555734147Z 01:27:29 |  INFO | aiagent: [PERF] Iniciando llamada a Groq (modelo: llama-3.3-70b-versatile)
2025-07-24T01:27:29.677412008Z 01:27:29 |  INFO | aiagent: [PERF] IA (Groq) - Time To First Token: 121.4 ms
2025-07-24T01:27:30.331259669Z 01:27:30 |  INFO | aiagent: [PERF] Parsing de respuesta del LLM en 0.0 ms
2025-07-24T01:27:30.331294969Z 01:27:30 |  INFO | conversation_flow: 📞 Modo captura teléfono: ACTIVADO
2025-07-24T01:27:30.33130413Z 01:27:30 |  INFO | aiagent: 📞 Detectada solicitud de número telefónico - activando pausa extendida
2025-07-24T01:27:30.331396041Z 01:27:30 |  INFO | conversation_flow: 📞 Modo captura teléfono: DESACTIVADO
2025-07-24T01:27:30.331407312Z 01:27:30 |  INFO | aiagent: ✅ Número telefónico capturado - restaurando pausa normal
2025-07-24T01:27:30.331463623Z 01:27:30 |  INFO | aiagent: [HISTORIAL] Agregado 'assistant' con respuesta de texto: 'Lo siento, parece que hubo un malentendido. Te voy a preguntar de nuevo: ¿Quieres cancelar la cita del jueves 24 de julio a las once en punto de la mañana, cuyo motivo es "dolor en el pecho" y el teléfono asociado es el que me proporcionaste?'
2025-07-24T01:27:30.331503794Z 01:27:30 |  INFO | conversation_flow: [HISTORIAL] Respuesta de IA recibida: 'Lo siento, parece que hubo un malentendido. Te voy a preguntar de nuevo: ¿Quieres cancelar la cita del jueves 24 de julio a las once en punto de la mañana, cuyo motivo es "dolor en el pecho" y el teléfono asociado es el que me proporcionaste?'
2025-07-24T01:27:30.331557475Z 01:27:30 |  INFO | call_orchestrator: 🤖 IA responde: 'Lo siento, parece que hubo un malentendido. Te voy...'
2025-07-24T01:27:30.331587826Z 01:27:30 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:30.331788121Z 01:27:30 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs ya estaba abierto, preparación en 0.2 ms
2025-07-24T01:27:30.331821311Z 01:27:30 |  INFO | call_orchestrator: [DIAGNÓSTICO] Pre-TTS - Conectado: False, Errores: 0, Intentos: 0
2025-07-24T01:27:30.331874763Z 01:27:30 |  INFO | audio_manager: 🔊 Iniciando TTS: 'Lo siento, parece que hubo un malentendido. Te voy...' (242 chars)
2025-07-24T01:27:30.332077277Z 01:27:30 |  INFO | audio_manager: [DIAGNÓSTICO] TTS WebSocket - Intentos: 0, Errores: 0, Conectado: False
2025-07-24T01:27:30.332286672Z 01:27:30 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-START] EL WS texto enviado: 242 chars (modo legacy)
2025-07-24T01:27:31.122380297Z 01:27:31 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-FIRST] EL primer audio chunk: 790.1 ms
2025-07-24T01:27:31.122396877Z 01:27:31 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Primer chunk recibido tras 1 intentos
2025-07-24T01:27:31.122817597Z 01:27:31 |  INFO | eleven_ws_tts_client: [LATENCIA] Primer chunk de audio recibido en 790.7 ms
2025-07-24T01:27:31.122853238Z 01:27:31 |  INFO | audio_manager: ✅ WebSocket TTS iniciado correctamente
2025-07-24T01:27:31.122906239Z 01:27:31 |  INFO | audio_manager: [LATENCIA] WebSocket TTS iniciado en 791.0 ms
2025-07-24T01:27:31.12294788Z 01:27:31 |  INFO | conversation_flow: [LATENCIA] Turno completo (LLM + respuesta TTS) en 1592.0 ms
2025-07-24T01:27:31.12298677Z 01:27:31 |  INFO | conversation_flow: ⏱️ [PERF] FIN DE TURNO - Latencia total: 1673.0ms
2025-07-24T01:27:33.827595553Z 01:27:33 | WARNING | audio_manager: 🚨 TTS stall #1 detectado! (1763.1ms sin chunks)
2025-07-24T01:27:33.896852406Z 01:27:33 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Cerrando WebSocket ElevenLabs...
2025-07-24T01:27:33.896874406Z 01:27:33 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs estuvo abierto durante 4446.3 ms
2025-07-24T01:27:33.896892877Z 01:27:33 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Chunks de audio procesados: 9
2025-07-24T01:27:33.896906007Z 01:27:33 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Errores totales: 0
2025-07-24T01:27:33.896954808Z 01:27:33 |  INFO | eleven_ws_tts_client: 🔒 ElevenLabs WebSocket cerrado
2025-07-24T01:27:34.128782556Z 01:27:34 | WARNING | audio_manager: 🚨 TTS stall #2 detectado! (2064.3ms sin chunks)
2025-07-24T01:27:34.429335503Z 01:27:34 | WARNING | audio_manager: 🚨 TTS stall #3 detectado! (2364.9ms sin chunks)
2025-07-24T01:27:34.429352464Z 01:27:34 | ERROR | audio_manager: 🚨 TTS stall persistente! Reactivando STT
2025-07-24T01:27:34.429368344Z 01:27:34 |  INFO | audio_manager: [FUNCIONALIDAD] TTS completado, reactivando STT...
2025-07-24T01:27:34.429374864Z 01:27:34 |  INFO | audio_manager: ✅ TTS completado
2025-07-24T01:27:34.429449976Z 01:27:34 |  INFO | audio_manager: 🟢 Reactivando STT
2025-07-24T01:27:34.429684832Z 01:27:34 |  INFO | call_orchestrator: ✅ TTS completado, continuando conversación
2025-07-24T01:27:34.429757143Z 01:27:34 |  INFO | call_orchestrator: [DIAGNÓSTICO] Post-TTS - Estado: {'is_speaking': False, 'ignore_stt': False, 'tts_in_progress': False, 'last_audio_activity': 716287.552637354}, STT listo: True, TTS listo: True
2025-07-24T01:27:43.463688178Z 01:27:43 |  INFO | twilio_handler: [LATENCIA] Evento 'mark' procesado en 0.0 ms
2025-07-24T01:27:47.495600499Z 01:27:47 |  INFO | conversation_flow: 📥 Final recibido: 'Sí, quiero borrarlo,'
2025-07-24T01:27:47.997671732Z 01:27:47 |  INFO | conversation_flow: 🎯 [PERF] INICIO DE TURNO - Usuario dijo: 'Sí, quiero borrarlo,'
2025-07-24T01:27:47.997711523Z 01:27:47 |  INFO | conversation_flow: [FUNCIONALIDAD] Preparando TTS (WS ElevenLabs) desde ConversationFlow...
2025-07-24T01:27:47.997719253Z 01:27:47 |  INFO | audio_manager: [FUNCIONALIDAD] Apagando STT y preparando TTS antes de LLM...
2025-07-24T01:27:47.997769764Z 01:27:47 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:47.997790065Z 01:27:47 |  INFO | audio_manager: 🔄 WebSocket de ElevenLabs no disponible, intentando abrir...
2025-07-24T01:27:47.997839866Z 01:27:47 |  INFO | audio_manager: 🔊 Iniciando ElevenLabs TTS...
2025-07-24T01:27:47.997932388Z 01:27:47 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Iniciando conexión WebSocket ElevenLabs...
2025-07-24T01:27:48.140749591Z 01:27:48 |  INFO | eleven_ws_tts_client: 🟢 ElevenLabs WebSocket conectado (reutilizable)
2025-07-24T01:27:48.140777652Z 01:27:48 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs abierto en 142.7 ms
2025-07-24T01:27:48.141160571Z 01:27:48 |  INFO | audio_manager: ✅ ElevenLabs TTS conectado
2025-07-24T01:27:48.141188551Z 01:27:48 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs abierto en 143.4 ms
2025-07-24T01:27:48.141250593Z 01:27:48 |  INFO | conversation_flow: [LATENCIA] Preparación de TTS (WS ElevenLabs) desde ConversationFlow completada en 143.6 ms
2025-07-24T01:27:48.141303364Z 01:27:48 |  INFO | conversation_flow: [LATENCIA] Preparación de TTS + lanzamiento de LLM en 143.7 ms
2025-07-24T01:27:48.141350375Z 01:27:48 |  INFO | conversation_flow: [HISTORIAL] Usuario: 'Sí, quiero borrarlo,'
2025-07-24T01:27:48.141435977Z 01:27:48 |  INFO | weather_utils: Solicitando clima actual a OpenWeatherMap para Cancún (ID: 3530103)...
2025-07-24T01:27:48.163637644Z 01:27:48 |  INFO | aiagent: [PERF] Iniciando llamada a Groq (modelo: llama-3.3-70b-versatile)
2025-07-24T01:27:48.265378219Z 01:27:48 |  INFO | aiagent: [PERF] IA (Groq) - Time To First Token: 101.6 ms
2025-07-24T01:27:48.854361088Z 01:27:48 |  INFO | aiagent: [PERF] Parsing de respuesta del LLM en 0.1 ms
2025-07-24T01:27:48.854404579Z 01:27:48 |  INFO | aiagent: Ejecutando: delete_calendar_event con {'event_id': '53a000l0hr9u25enpb7h47ld70', 'original_start_time_iso': '2025-07-24T11:00:00-05:00'}
2025-07-24T01:27:48.854498111Z 01:27:48 |  INFO | eliminarcita: Intentando eliminar evento ID: 53a000l0hr9u25enpb7h47ld70 (hora original confirmada: 2025-07-24T11:00:00-05:00)
2025-07-24T01:27:48.854511721Z 01:27:48 |  INFO | utils: 🔍 Inicializando Google Calendar...
2025-07-24T01:27:48.856112058Z 01:27:48 |  INFO | googleapiclient.discovery_cache: file_cache is only supported with oauth2client<4.0.0
2025-07-24T01:27:49.193946758Z 01:27:49 |  INFO | eliminarcita: Se procederá a eliminar la cita: 'Juan Rodríguez' (ID: 53a000l0hr9u25enpb7h47ld70)
2025-07-24T01:27:49.4474323Z 01:27:49 |  INFO | eliminarcita: ✅ Cita eliminada exitosamente. Evento ID: 53a000l0hr9u25enpb7h47ld70, Resumen: Juan Rodríguez
2025-07-24T01:27:49.450798227Z 01:27:49 |  INFO | aiagent: [PERF] Herramienta 'delete_calendar_event' ejecutada en 593.0 ms
2025-07-24T01:27:49.450813667Z 01:27:49 |  INFO | aiagent: [HISTORIAL] Agregado 'tool' (delete_calendar_event): {"message": "La cita para 'Juan Rodríguez' ha sido eliminada con éxito.", "deleted_event_id": "53a000l0hr9u25enpb7h47ld70"}...
2025-07-24T01:27:49.450816637Z 01:27:49 |  INFO | synthetic_responses: [FUNCIONALIDAD] Generando respuesta sintética para tool 'delete_calendar_event'...
2025-07-24T01:27:49.450819297Z 01:27:49 |  INFO | synthetic_responses: [DEBUG] Generando respuesta sintética - tool: delete_calendar_event, status: default
2025-07-24T01:27:49.450821957Z 01:27:49 |  INFO | synthetic_responses: [DEBUG] Templates disponibles: ['success', 'error']
2025-07-24T01:27:49.450824637Z 01:27:49 |  INFO | synthetic_responses: [DEBUG] Resultado completo: {'message': "La cita para 'Juan Rodríguez' ha sido eliminada con éxito.", 'deleted_event_id': '53a000l0hr9u25enpb7h47ld70'}
2025-07-24T01:27:49.450827418Z 01:27:49 |  INFO | aiagent: [HISTORIAL] Respuesta sintética generada: 'Listo!!, está hecho. ¿Hay algo más en lo que pueda ayudarle?'
2025-07-24T01:27:49.450830008Z 01:27:49 |  INFO | aiagent: [HISTORIAL] Agregado 'assistant' con respuesta final: 'Listo!!, está hecho. ¿Hay algo más en lo que pueda ayudarle?'
2025-07-24T01:27:49.450832368Z 01:27:49 |  INFO | conversation_flow: [HISTORIAL] Respuesta de IA recibida: 'Listo!!, está hecho. ¿Hay algo más en lo que pueda ayudarle?'
2025-07-24T01:27:49.450834898Z 01:27:49 |  INFO | call_orchestrator: 🤖 IA responde: 'Listo!!, está hecho. ¿Hay algo más en lo que pueda...'
2025-07-24T01:27:49.450837558Z 01:27:49 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:49.450839838Z 01:27:49 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs ya estaba abierto, preparación en 0.2 ms
2025-07-24T01:27:49.450842128Z 01:27:49 |  INFO | call_orchestrator: [DIAGNÓSTICO] Pre-TTS - Conectado: False, Errores: 0, Intentos: 0
2025-07-24T01:27:49.450844788Z 01:27:49 |  INFO | audio_manager: 🔊 Iniciando TTS: 'Listo!!, está hecho. ¿Hay algo más en lo que pueda...' (60 chars)
2025-07-24T01:27:49.450846988Z 01:27:49 |  INFO | audio_manager: [DIAGNÓSTICO] TTS WebSocket - Intentos: 0, Errores: 0, Conectado: False
2025-07-24T01:27:49.450849278Z 01:27:49 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-START] EL WS texto enviado: 60 chars (modo legacy)
2025-07-24T01:27:50.024600749Z 01:27:50 |  INFO | eleven_ws_tts_client: ⏱️ [LATENCIA-4-FIRST] EL primer audio chunk: 574.8 ms
2025-07-24T01:27:50.02467016Z 01:27:50 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Primer chunk recibido tras 1 intentos
2025-07-24T01:27:50.025191072Z 01:27:50 |  INFO | eleven_ws_tts_client: [LATENCIA] Primer chunk de audio recibido en 576.4 ms
2025-07-24T01:27:50.025227753Z 01:27:50 |  INFO | audio_manager: ✅ WebSocket TTS iniciado correctamente
2025-07-24T01:27:50.025270764Z 01:27:50 |  INFO | audio_manager: [LATENCIA] WebSocket TTS iniciado en 576.7 ms
2025-07-24T01:27:50.025312845Z 01:27:50 |  INFO | conversation_flow: [LATENCIA] Turno completo (LLM + respuesta TTS) en 1883.9 ms
2025-07-24T01:27:50.025385917Z 01:27:50 |  INFO | conversation_flow: ⏱️ [PERF] FIN DE TURNO - Latencia total: 2027.8ms
2025-07-24T01:27:51.830590048Z 01:27:51 | WARNING | audio_manager: 🚨 TTS stall #1 detectado! (1787.0ms sin chunks)
2025-07-24T01:27:51.873752194Z 01:27:51 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Cerrando WebSocket ElevenLabs...
2025-07-24T01:27:51.873771104Z 01:27:51 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs estuvo abierto durante 3875.8 ms
2025-07-24T01:27:51.873784804Z 01:27:51 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Chunks de audio procesados: 3
2025-07-24T01:27:51.873792905Z 01:27:51 |  INFO | eleven_ws_tts_client: [DIAGNÓSTICO] Errores totales: 0
2025-07-24T01:27:51.873848786Z 01:27:51 |  INFO | eleven_ws_tts_client: 🔒 ElevenLabs WebSocket cerrado
2025-07-24T01:27:52.131795951Z 01:27:52 | WARNING | audio_manager: 🚨 TTS stall #2 detectado! (2088.2ms sin chunks)
2025-07-24T01:27:52.432578454Z 01:27:52 | WARNING | audio_manager: 🚨 TTS stall #3 detectado! (2389.0ms sin chunks)
2025-07-24T01:27:52.432594924Z 01:27:52 | ERROR | audio_manager: 🚨 TTS stall persistente! Reactivando STT
2025-07-24T01:27:52.432607614Z 01:27:52 |  INFO | audio_manager: [FUNCIONALIDAD] TTS completado, reactivando STT...
2025-07-24T01:27:52.432634225Z 01:27:52 |  INFO | audio_manager: ✅ TTS completado
2025-07-24T01:27:52.432679116Z 01:27:52 |  INFO | audio_manager: 🟢 Reactivando STT
2025-07-24T01:27:52.432889771Z 01:27:52 |  INFO | call_orchestrator: ✅ TTS completado, continuando conversación
2025-07-24T01:27:52.432934462Z 01:27:52 |  INFO | call_orchestrator: [DIAGNÓSTICO] Post-TTS - Estado: {'is_speaking': False, 'ignore_stt': False, 'tts_in_progress': False, 'last_audio_activity': 716306.093134561}, STT listo: True, TTS listo: True
2025-07-24T01:27:53.763553377Z 01:27:53 |  INFO | twilio_handler: [LATENCIA] Evento 'mark' procesado en 0.0 ms
2025-07-24T01:27:54.450152506Z 01:27:54 |  INFO | call_orchestrator: [DIAGNÓSTICO] Salud llamada - Duración: 90.7s, STT: True, TTS: True, Hablando: False
2025-07-24T01:27:55.015389822Z 01:27:55 |  INFO | conversation_flow: 📥 Final recibido: 'por favor.'
2025-07-24T01:27:55.51596161Z 01:27:55 |  INFO | conversation_flow: 🎯 [PERF] INICIO DE TURNO - Usuario dijo: 'por favor.'
2025-07-24T01:27:55.51598046Z 01:27:55 |  INFO | conversation_flow: [FUNCIONALIDAD] Preparando TTS (WS ElevenLabs) desde ConversationFlow...
2025-07-24T01:27:55.515990061Z 01:27:55 |  INFO | audio_manager: [FUNCIONALIDAD] Apagando STT y preparando TTS antes de LLM...
2025-07-24T01:27:55.516009691Z 01:27:55 |  INFO | audio_manager: [LATENCIA] Iniciando preparación de WebSocket ElevenLabs para TTS...
2025-07-24T01:27:55.516016541Z 01:27:55 |  INFO | audio_manager: 🔄 WebSocket de ElevenLabs no disponible, intentando abrir...
2025-07-24T01:27:55.516067882Z 01:27:55 |  INFO | audio_manager: 🔊 Iniciando ElevenLabs TTS...
2025-07-24T01:27:55.516137064Z 01:27:55 |  INFO | eleven_ws_tts_client: [FUNCIONALIDAD] Iniciando conexión WebSocket ElevenLabs...
2025-07-24T01:27:55.589545031Z 01:27:55 |  INFO | eleven_ws_tts_client: 🟢 ElevenLabs WebSocket conectado (reutilizable)
2025-07-24T01:27:55.589561502Z 01:27:55 |  INFO | eleven_ws_tts_client: [LATENCIA] WebSocket ElevenLabs abierto en 73.3 ms
2025-07-24T01:27:55.589798637Z 01:27:55 |  INFO | audio_manager: ✅ ElevenLabs TTS conectado
2025-07-24T01:27:55.589820777Z 01:27:55 |  INFO | audio_manager: [LATENCIA] WebSocket ElevenLabs abierto en 73.9 ms
2025-07-24T01:27:55.589866969Z 01:27:55 |  INFO | conversation_flow: [LATENCIA] Preparación de TTS (WS ElevenLabs) desde ConversationFlow completada en 73.9 ms
2025-07-24T01:27:55.58992426Z 01:27:55 |  INFO | conversation_flow: [LATENCIA] Preparación de TTS + lanzamiento de LLM en 74.1 ms
2025-07-24T01:27:55.589990541Z 01:27:55 |  INFO | conversation_flow: [HISTORIAL] Usuario: 'por favor.'
2025-07-24T01:27:55.590084154Z 01:27:55 |  INFO | weather_utils: Solicitando clima actual a OpenWeatherMap para Cancún (ID: 3530103)...
2025-07-24T01:27:55.61574155Z 01:27:55 |  INFO | aiagent: [PERF] Iniciando llamada a Groq (modelo: llama-3.3-70b-versatile)
2025-07-24T01:27:55.764938559Z 01:27:55 |  INFO | aiagent: [PERF] IA (Groq) - Time To First Token: 149.1 ms
2025-07-24T01:27:56.271466884Z 01:27:56 |  INFO | aiagent: [PERF] Parsing de respuesta del LLM en 0.1 ms
2025-07-24T01:27:56.271547906Z 01:27:56 |  INFO | aiagent: Ejecutando: end_call con {'reason': 'user_request'}
2025-07-24T01:27:56.271604037Z 01:27:56 |  INFO | aiagent: [PERF] Herramienta 'end_call' ejecutada en 0.1 ms
2025-07-24T01:27:56.27169894Z 01:27:56 |  INFO | aiagent: [HISTORIAL] Agregado 'tool' (end_call): {"action": "end_call", "reason": "user_request", "__terminate__": true}...
